timestamp,lat,long,bssid,signal_dbm,frequency,channel,ssid,devicename
2025-10-28_17-25-42,,,2e:70:4e:d0:86:c2,-71,2437,6,Bermuda Guest WIFI 2G,pole 12 W
2025-10-28_17-25-42,,,28:70:4e:d0:88:21,-77,2412,1,Bermuda 2G,pole 14
2025-10-28_17-25-42,,,2e:70:4e:d0:88:21,-77,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-28_17-25-42,,,28:70:4e:d0:86:c2,-77,2437,6,Bermuda 2G,pole 12 W
2025-10-28_17-25-42,,,2e:70:4e:d2:92:aa,-77,2437,6,Bermuda Guest WIFI 2G,pole 12 N
2025-10-28_17-25-42,,,28:70:4e:d2:92:aa,-78,2437,6,Bermuda 2G,pole 12 N
2025-10-28_17-25-42,,,2e:70:4e:d0:86:c3,-67,5765,154,Bermuda,pole 12 W
2025-10-28_17-25-42,,,28:70:4e:d0:86:c3,-67,5765,154,Bermuda Guest WIFI,pole 12 W
2025-10-28_17-25-42,,,28:70:4e:d0:88:22,-67,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-25-42,,,2e:70:4e:d0:88:22,-67,5765,154,Bermuda,pole 14
2025-10-28_17-25-42,,,28:70:4e:d2:92:aa,-76,2437,6,Bermuda 2G,pole 12 N
2025-10-28_17-25-42,,,2e:70:4e:d2:92:aa,-76,2437,6,Bermuda Guest WIFI 2G,pole 12 N
2025-10-28_17-25-42,,,28:70:4e:d0:88:21,-77,2412,1,Bermuda 2G,pole 14
2025-10-28_17-25-42,,,2e:70:4e:d0:88:21,-77,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-28_17-25-42,,,2e:70:4e:d0:86:c2,-79,2437,6,Bermuda Guest WIFI 2G,pole 12 W
2025-10-28_17-25-42,,,28:70:4e:d0:86:c2,-80,2437,6,Bermuda 2G,pole 12 W
2025-10-28_17-25-42,,,d8:cf:61:1d:0a:56,-89,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-25-42,,,2e:70:4e:d0:86:c3,-66,5765,154,Bermuda,pole 12 W
2025-10-28_17-25-42,,,28:70:4e:d0:86:c3,-67,5765,154,Bermuda Guest WIFI,pole 12 W
2025-10-28_17-25-42,,,28:70:4e:d0:88:22,-67,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-25-42,,,2e:70:4e:d0:88:22,-67,5765,154,Bermuda,pole 14
2025-10-28_17-25-42,,,28:70:4e:d2:92:aa,-75,2437,6,Bermuda 2G,pole 12 N
2025-10-28_17-25-42,,,28:70:4e:d0:88:21,-77,2412,1,Bermuda 2G,pole 14
2025-10-28_17-25-42,,,2e:70:4e:d0:88:21,-77,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-28_17-25-42,,,2e:70:4e:d2:92:aa,-77,2437,6,Bermuda Guest WIFI 2G,pole 12 N
2025-10-28_17-25-42,,,2e:70:4e:d0:86:c2,-79,2437,6,Bermuda Guest WIFI 2G,pole 12 W
2025-10-28_17-25-42,,,28:70:4e:d0:86:c2,-80,2437,6,Bermuda 2G,pole 12 W
2025-10-28_17-25-42,,,d8:cf:61:1d:0a:56,-89,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-26-38,,,2e:70:4e:dd:d0:4a,-60,5240,49,Bermuda,pole 13 SW
2025-10-28_17-26-38,,,28:70:4e:d0:88:22,-69,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-26-38,,,28:70:4e:d0:88:fa,-72,5765,154,Bermuda Guest WIFI,pole 11
2025-10-28_17-26-38,,,2e:70:4e:d0:88:fa,-72,5765,154,Bermuda,pole 11
2025-10-28_17-26-38,,,22:6a:1b:63:f6:f6,-80,5240,49,Bermuda,Outside SW
2025-10-28_17-26-38,,,2e:70:4e:d0:87:4f,-81,2462,11,Bermuda Guest WIFI 2G,pole 13 E
2025-10-28_17-26-38,,,1c:6a:1b:63:f6:f6,-81,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-28_17-26-38,,,28:70:4e:dd:d0:49,-82,2437,6,Bermuda 2G,pole 13 SW
2025-10-28_17-26-38,,,2e:70:4e:dd:d0:49,-82,2437,6,Bermuda Guest WIFI 2G,pole 13 SW
2025-10-28_17-26-38,,,d8:cf:61:1d:0a:56,-86,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-26-38,,,2e:70:4e:dd:d0:4a,-60,5240,49,Bermuda,pole 13 SW
2025-10-28_17-26-38,,,28:70:4e:d0:88:22,-69,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-26-38,,,28:70:4e:d0:88:fa,-72,5765,154,Bermuda Guest WIFI,pole 11
2025-10-28_17-26-38,,,2e:70:4e:d0:88:fa,-72,5765,154,Bermuda,pole 11
2025-10-28_17-26-38,,,2e:70:4e:d2:92:ab,-73,5745,150,Bermuda,pole 12 N
2025-10-28_17-26-38,,,2e:70:4e:d0:87:4f,-75,2462,11,Bermuda Guest WIFI 2G,pole 13 E
2025-10-28_17-26-38,,,28:70:4e:d0:87:4f,-76,2462,11,Bermuda 2G,pole 13 E
2025-10-28_17-26-38,,,22:6a:1b:63:f6:f6,-80,5240,49,Bermuda,Outside SW
2025-10-28_17-26-38,,,1c:6a:1b:63:f6:f6,-81,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-28_17-26-38,,,28:70:4e:dd:d0:49,-82,2437,6,Bermuda 2G,pole 13 SW
2025-10-28_17-26-38,,,2e:70:4e:dd:d0:49,-82,2437,6,Bermuda Guest WIFI 2G,pole 13 SW
2025-10-28_17-26-38,,,d8:cf:61:1d:0a:56,-86,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-26-38,,,2e:70:4e:dd:d0:4a,-60,5240,49,Bermuda,pole 13 SW
2025-10-28_17-26-38,,,28:70:4e:d0:88:22,-69,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-26-38,,,28:70:4e:d0:88:fa,-72,5765,154,Bermuda Guest WIFI,pole 11
2025-10-28_17-26-38,,,2e:70:4e:d0:88:fa,-72,5765,154,Bermuda,pole 11
2025-10-28_17-26-38,,,2e:70:4e:d2:92:ab,-73,5745,150,Bermuda,pole 12 N
2025-10-28_17-26-38,,,2e:70:4e:d0:87:4f,-75,2462,11,Bermuda Guest WIFI 2G,pole 13 E
2025-10-28_17-26-38,,,28:70:4e:d0:87:4f,-76,2462,11,Bermuda 2G,pole 13 E
2025-10-28_17-26-38,,,22:6a:1b:63:f6:f6,-80,5240,49,Bermuda,Outside SW
2025-10-28_17-26-38,,,2e:70:4e:d0:86:c3,-80,5765,154,Bermuda,pole 12 W
2025-10-28_17-26-38,,,1c:6a:1b:63:f6:f6,-81,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-28_17-26-38,,,28:70:4e:dd:d0:49,-82,2437,6,Bermuda 2G,pole 13 SW
2025-10-28_17-26-38,,,2e:70:4e:dd:d0:49,-84,2437,6,Bermuda Guest WIFI 2G,pole 13 SW
2025-10-28_17-26-38,,,d8:cf:61:1d:0a:56,-86,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-26-38,,,2e:70:4e:d2:92:ab,-73,5745,150,Bermuda,pole 12 N
2025-10-28_17-26-38,,,28:70:4e:d0:88:fa,-73,5765,154,Bermuda Guest WIFI,pole 11
2025-10-28_17-26-38,,,2e:70:4e:d0:88:fa,-73,5765,154,Bermuda,pole 11
2025-10-28_17-26-38,,,2e:70:4e:d0:87:4f,-75,2462,11,Bermuda Guest WIFI 2G,pole 13 E
2025-10-28_17-26-38,,,28:70:4e:d2:92:aa,-75,2437,6,Bermuda 2G,pole 12 N
2025-10-28_17-26-38,,,2e:70:4e:d2:92:aa,-75,2437,6,Bermuda Guest WIFI 2G,pole 12 N
2025-10-28_17-26-38,,,28:70:4e:d0:88:22,-75,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-26-38,,,2e:70:4e:d0:88:22,-75,5765,154,Bermuda,pole 14
2025-10-28_17-26-38,,,28:70:4e:d0:87:4f,-76,2462,11,Bermuda 2G,pole 13 E
2025-10-28_17-26-38,,,22:6a:1b:63:f6:f6,-80,5240,49,Bermuda,Outside SW
2025-10-28_17-26-38,,,2e:70:4e:d0:86:c3,-80,5765,154,Bermuda,pole 12 W
2025-10-28_17-26-38,,,1c:6a:1b:63:f6:f6,-81,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-28_17-26-38,,,28:70:4e:dd:d0:49,-82,2437,6,Bermuda 2G,pole 13 SW
2025-10-28_17-26-38,,,2e:70:4e:dd:d0:49,-84,2437,6,Bermuda Guest WIFI 2G,pole 13 SW
2025-10-28_17-26-38,,,d8:cf:61:1d:0a:56,-86,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-27-41,,,28:70:4e:dd:d0:4a,-59,5240,49,Bermuda Guest WIFI,pole 13 SW
2025-10-28_17-27-41,,,2e:70:4e:dd:d0:4a,-59,5240,49,Bermuda,pole 13 SW
2025-10-28_17-27-41,,,22:6a:1b:63:f6:f6,-67,5240,49,Bermuda,Outside SW
2025-10-28_17-27-41,,,28:70:4e:dd:d3:20,-67,5785,158,Bermuda Guest WIFI,pole 01 NE
2025-10-28_17-27-41,,,28:70:4e:d2:92:ab,-72,5745,150,Bermuda Guest WIFI,pole 12 N
2025-10-28_17-27-41,,,28:70:4e:d0:87:50,-72,5745,150,Bermuda Guest WIFI,pole 13 E
2025-10-28_17-27-41,,,28:70:4e:d0:88:22,-73,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-27-41,,,2e:70:4e:d0:88:22,-73,5765,154,Bermuda,pole 14
2025-10-28_17-27-41,,,2e:70:4e:d2:92:aa,-76,2437,6,Bermuda Guest WIFI 2G,pole 12 N
2025-10-28_17-27-41,,,2e:70:4e:d0:88:f9,-76,2412,1,Bermuda Guest WIFI 2G,pole 11
2025-10-28_17-27-41,,,28:70:4e:dd:d0:49,-77,2437,6,Bermuda 2G,pole 13 SW
2025-10-28_17-27-41,,,28:70:4e:d0:86:c3,-77,5765,154,Bermuda Guest WIFI,pole 12 W
2025-10-28_17-27-41,,,2e:70:4e:dd:d0:49,-77,2437,6,Bermuda Guest WIFI 2G,pole 13 SW
2025-10-28_17-27-41,,,2e:70:4e:d0:86:c3,-77,5765,154,Bermuda,pole 12 W
2025-10-28_17-27-41,,,2e:70:4e:d0:87:4f,-78,2462,11,Bermuda Guest WIFI 2G,pole 13 E
2025-10-28_17-27-41,,,28:70:4e:d0:87:4f,-79,2462,11,Bermuda 2G,pole 13 E
2025-10-28_17-27-41,,,28:70:4e:d0:88:fa,-79,5765,154,Bermuda Guest WIFI,pole 11
2025-10-28_17-27-41,,,28:70:4e:d2:92:aa,-79,2437,6,Bermuda 2G,pole 12 N
2025-10-28_17-27-41,,,2e:70:4e:d0:88:21,-79,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-28_17-27-41,,,2e:70:4e:d0:88:fa,-79,5765,154,Bermuda,pole 11
2025-10-28_17-27-41,,,d8:cf:61:1d:0a:56,-79,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-27-41,,,28:70:4e:d0:88:21,-80,2412,1,Bermuda 2G,pole 14
2025-10-28_17-27-41,,,28:70:4e:d2:c9:b1,-80,5220,45,Bermuda Guest WIFI,pole 15 NW
2025-10-28_17-27-41,,,1c:6a:1b:63:f6:f2,-81,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-28_17-27-41,,,28:70:4e:d0:88:f9,-82,2412,1,Bermuda 2G,pole 11
2025-10-28_17-27-41,,,2e:70:4e:d0:86:c2,-86,2437,6,Bermuda Guest WIFI 2G,pole 12 W
2025-10-28_17-27-41,,,28:70:4e:d0:86:c2,-88,2437,6,Bermuda 2G,pole 12 W
2025-10-28_17-27-41,,,2e:70:4e:d0:88:f6,-92,2437,6,Bermuda Guest WIFI 2G,pole 02 N2
2025-10-28_17-27-41,,,28:70:4e:dd:d0:4a,-59,5240,49,Bermuda Guest WIFI,pole 13 SW
2025-10-28_17-27-41,,,2e:70:4e:dd:d0:4a,-59,5240,49,Bermuda,pole 13 SW
2025-10-28_17-27-41,,,28:70:4e:d2:92:ab,-66,5745,150,Bermuda Guest WIFI,pole 12 N
2025-10-28_17-27-41,,,2e:70:4e:d2:92:ab,-66,5745,150,Bermuda,pole 12 N
2025-10-28_17-27-41,,,22:6a:1b:63:f6:f6,-67,5240,49,Bermuda,Outside SW
2025-10-28_17-27-41,,,28:70:4e:dd:d3:20,-67,5785,158,Bermuda Guest WIFI,pole 01 NE
2025-10-28_17-27-41,,,28:70:4e:d0:88:fa,-73,5765,154,Bermuda Guest WIFI,pole 11
2025-10-28_17-27-41,,,28:70:4e:d0:88:22,-73,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-27-41,,,28:70:4e:d0:87:50,-73,5745,150,Bermuda Guest WIFI,pole 13 E
2025-10-28_17-27-41,,,2e:70:4e:d0:88:fa,-73,5765,154,Bermuda,pole 11
2025-10-28_17-27-41,,,2e:70:4e:d0:87:50,-73,5745,150,Bermuda,pole 13 E
2025-10-28_17-27-41,,,2e:70:4e:d0:88:22,-74,5765,154,Bermuda,pole 14
2025-10-28_17-27-41,,,28:70:4e:d2:c9:b1,-75,5220,45,Bermuda Guest WIFI,pole 15 NW
2025-10-28_17-27-41,,,28:70:4e:d0:86:c3,-76,5765,154,Bermuda Guest WIFI,pole 12 W
2025-10-28_17-27-41,,,2e:70:4e:d0:86:c3,-76,5765,154,Bermuda,pole 12 W
2025-10-28_17-27-41,,,28:70:4e:dd:d0:49,-77,2437,6,Bermuda 2G,pole 13 SW
2025-10-28_17-27-41,,,2e:70:4e:d2:92:aa,-77,2437,6,Bermuda Guest WIFI 2G,pole 12 N
2025-10-28_17-27-41,,,2e:70:4e:dd:d0:49,-77,2437,6,Bermuda Guest WIFI 2G,pole 13 SW
2025-10-28_17-27-41,,,28:70:4e:d0:87:4f,-78,2462,11,Bermuda 2G,pole 13 E
2025-10-28_17-27-41,,,2e:70:4e:d0:87:4f,-78,2462,11,Bermuda Guest WIFI 2G,pole 13 E
2025-10-28_17-27-41,,,28:70:4e:d2:92:aa,-78,2437,6,Bermuda 2G,pole 12 N
2025-10-28_17-27-41,,,28:70:4e:d0:86:c2,-79,2437,6,Bermuda 2G,pole 12 W
2025-10-28_17-27-41,,,28:70:4e:d0:88:21,-80,2412,1,Bermuda 2G,pole 14
2025-10-28_17-27-41,,,2e:70:4e:d0:86:c2,-80,2437,6,Bermuda Guest WIFI 2G,pole 12 W
2025-10-28_17-27-41,,,28:70:4e:d0:88:f9,-81,2412,1,Bermuda 2G,pole 11
2025-10-28_17-27-41,,,2e:70:4e:d0:88:f9,-81,2412,1,Bermuda Guest WIFI 2G,pole 11
2025-10-28_17-27-41,,,1c:6a:1b:63:f6:f2,-81,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-28_17-27-41,,,2e:70:4e:d0:89:14,-82,2437,6,Bermuda Guest WIFI 2G,pole 21
2025-10-28_17-27-41,,,28:70:4e:d0:89:14,-83,2437,6,Bermuda 2G,pole 21
2025-10-28_17-27-41,,,d8:cf:61:1d:0a:56,-85,2437,6,ATTsC4B6nC,Unknown
2025-10-28_17-27-41,,,2e:70:4e:d0:88:f6,-92,2437,6,Bermuda Guest WIFI 2G,pole 02 N2
2025-10-28_17-27-41,,,2e:70:4e:d0:89:0b,-92,2412,1,Bermuda Guest WIFI 2G,pole 10
2025-10-28_17-27-41,,,28:70:4e:dd:d0:4a,-59,5240,49,Bermuda Guest WIFI,pole 13 SW
2025-10-28_17-27-41,,,2e:70:4e:dd:d0:4a,-59,5240,49,Bermuda,pole 13 SW
2025-10-28_17-27-41,,,28:70:4e:d2:92:ab,-66,5745,150,Bermuda Guest WIFI,pole 12 N
2025-10-28_17-27-41,,,2e:70:4e:d2:92:ab,-66,5745,150,Bermuda,pole 12 N
2025-10-28_17-27-41,,,2e:70:4e:d2:92:aa,-73,2437,6,Bermuda Guest WIFI 2G,pole 12 N
2025-10-28_17-27-41,,,28:70:4e:d0:88:fa,-73,5765,154,Bermuda Guest WIFI,pole 11
2025-10-28_17-27-41,,,28:70:4e:d0:88:22,-73,5765,154,Bermuda Guest WIFI,pole 14
2025-10-28_17-27-41,,,28:70:4e:d0:87:50,-73,5745,150,Bermuda Guest WIFI,pole 13 E
2025-10-28_17-27-41,,,2e:70:4e:d0:88:fa,-73,5765,154,Bermuda,pole 11
2025-10-28_17-27-41,,,2e:70:4e:d0:87:50,-73,5745,150,Bermuda,pole 13 E
2025-10-28_17-27-41,,,28:70:4e:d2:92:aa,-74,2437,6,Bermuda 2G,pole 12 N
2025-10-28_17-27-41,,,2e:70:4e:d0:88:22,-74,5765,154,Bermuda,pole 14
2025-10-28_17-27-41,,,28:70:4e:d2:c9:b1,-75,5220,45,Bermuda Guest WIFI,pole 15 NW
2025-10-28_17-27-41,,,28:70:4e:d0:86:c3,-76,5765,154,Bermuda Guest WIFI,pole 12 W
2025-10-28_17-27-41,,,2e:70:4e:d0:86:c3,-76,5765,154,Bermuda,pole 12 W
2025-10-28_17-27-41,,,28:70:4e:d0:87:4f,-78,2462,11,Bermuda 2G,pole 13 E
2025-10-28_17-27-41,,,2e:70:4e:d0:87:4f,-78,2462,11,Bermuda Guest WIFI 2G,pole 13 E
2025-10-28_17-27-41,,,28:70:4e:d0:86:c2,-79,2437,6,Bermuda 2G,pole 12 W
2025-10-28_17-27-41,,,2e:70:4e:d0:86:c2,-80,2437,6,Bermuda Guest WIFI 2G,pole 12 W
2025-10-28_17-27-41,,,28:70:4e:d0:88:f9,-81,2412,1,Bermuda 2G,pole 11
2025-10-28_17-27-41,,,2e:70:4e:d0:88:f9,-81,2412,1,Bermuda Guest WIFI 2G,pole 11
2025-10-28_17-27-41,,,2e:70:4e:d0:89:14,-82,2437,6,Bermuda Guest WIFI 2G,pole 21
2025-10-28_17-27-41,,,28:70:4e:d0:89:14,-83,2437,6,Bermuda 2G,pole 21
