timestamp,lat,long,bssid,signal_dbm,frequency,channel,ssid,devicename
2025-10-24_19-57-37,,,9e:05:d6:a6:20:6f,-56,5745,150,Bermuda,Unknown
2025-10-24_19-57-37,,,9e:05:d6:96:20:6f,-56,5745,150,Bermuda Guest WIFI,inside1
2025-10-24_19-57-37,,,9c:05:d6:d6:20:6f,-56,5745,150,Private WIFI,inside1
2025-10-24_19-57-37,,,9e:05:d6:b6:20:6f,-56,5745,150,Private WIFI,Unknown
2025-10-24_19-57-37,,,9c:05:d6:d6:22:af,-58,5805,162,Bermuda Guest WIFI,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:25:73,-60,5220,45,Bermuda,inside4
2025-10-24_19-57-37,,,9c:05:d6:d6:25:73,-60,5220,45,Bermuda Guest WIFI,inside4
2025-10-24_19-57-37,,,9e:05:d6:96:2c:47,-62,5785,158,Bermuda,inside2
2025-10-24_19-57-37,,,9c:05:d6:d6:2c:47,-62,5785,158,Bermuda Guest WIFI,inside2
2025-10-24_19-57-37,,,9c:05:d6:d6:22:ae,-65,2462,11,Bermuda 2G,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:22:ae,-66,2462,11,Bermuda Guest WIFI 2G,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:22:af,-67,5805,162,Bermuda,inside5
2025-10-24_19-57-37,,,9c:05:d6:d6:20:6e,-68,2437,6,Private WIFI,inside1
2025-10-24_19-57-37,,,9e:05:d6:96:11:fe,-68,2462,11,Bermuda Guest WIFI 2G,inside3
2025-10-24_19-57-37,,,9e:05:d6:96:20:6e,-69,2437,6,Bermuda 2G,inside1
2025-10-24_19-57-37,,,9e:05:d6:a6:20:6e,-69,2437,6,Bermuda Guest WIFI 2G,Unknown
2025-10-24_19-57-37,,,22:6a:1b:63:f6:f2,-69,5240,49,Bermuda,Outside SE
2025-10-24_19-57-37,,,9c:05:d6:d6:11:fe,-70,2462,11,Bermuda 2G,inside3
2025-10-24_19-57-37,,,9c:05:d6:d6:25:72,-72,2412,1,Bermuda 2G,inside4
2025-10-24_19-57-37,,,9e:05:d6:96:25:72,-72,2412,1,Bermuda Guest WIFI 2G,inside4
2025-10-24_19-57-37,,,2e:70:4e:d0:88:21,-75,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-24_19-57-37,,,1c:6a:1b:63:f6:f2,-76,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24_19-57-37,,,28:70:4e:d0:88:21,-78,2412,1,Bermuda 2G,pole 14
2025-10-24_19-57-37,,,84:1f:e8:ff:29:e9,-78,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24_19-57-37,,,9e:05:d6:96:2c:46,-79,2412,1,Bermuda Guest WIFI 2G,inside2
2025-10-24_19-57-37,,,9c:05:d6:d6:2c:46,-80,2412,1,Bermuda 2G,inside2
2025-10-24_19-57-37,,,2a:70:4e:13:62:7b,-81,5765,154,Bermuda,inside6
2025-10-24_19-57-37,,,28:70:4e:23:62:7b,-83,5765,154,Bermuda Guest WIFI,inside6
2025-10-24_19-57-37,,,9e:05:d6:96:11:ff,-43,5805,162,Bermuda,inside3
2025-10-24_19-57-37,,,9c:05:d6:d6:11:ff,-43,5805,162,Bermuda Guest WIFI,inside3
2025-10-24_19-57-37,,,9c:05:d6:d6:11:fe,-54,2462,11,Bermuda 2G,inside3
2025-10-24_19-57-37,,,9e:05:d6:96:25:73,-54,5220,45,Bermuda,inside4
2025-10-24_19-57-37,,,9c:05:d6:d6:25:73,-54,5220,45,Bermuda Guest WIFI,inside4
2025-10-24_19-57-37,,,9e:05:d6:a6:20:6f,-56,5745,150,Bermuda,Unknown
2025-10-24_19-57-37,,,9e:05:d6:96:11:fe,-56,2462,11,Bermuda Guest WIFI 2G,inside3
2025-10-24_19-57-37,,,9e:05:d6:96:20:6f,-56,5745,150,Bermuda Guest WIFI,inside1
2025-10-24_19-57-37,,,9c:05:d6:d6:20:6f,-56,5745,150,Private WIFI,inside1
2025-10-24_19-57-37,,,9e:05:d6:b6:20:6f,-56,5745,150,Private WIFI,Unknown
2025-10-24_19-57-37,,,9e:05:d6:96:20:6e,-59,2437,6,Bermuda 2G,inside1
2025-10-24_19-57-37,,,9c:05:d6:d6:20:6e,-59,2437,6,Private WIFI,inside1
2025-10-24_19-57-37,,,9e:05:d6:a6:20:6e,-59,2437,6,Bermuda Guest WIFI 2G,Unknown
2025-10-24_19-57-37,,,9c:05:d6:d6:22:af,-62,5805,162,Bermuda Guest WIFI,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:22:af,-62,5805,162,Bermuda,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:2c:47,-66,5785,158,Bermuda,inside2
2025-10-24_19-57-37,,,9e:05:d6:96:25:72,-66,2412,1,Bermuda Guest WIFI 2G,inside4
2025-10-24_19-57-37,,,9c:05:d6:d6:2c:47,-66,5785,158,Bermuda Guest WIFI,inside2
2025-10-24_19-57-37,,,9c:05:d6:d6:22:ae,-69,2462,11,Bermuda 2G,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:22:ae,-69,2462,11,Bermuda Guest WIFI 2G,inside5
2025-10-24_19-57-37,,,9c:05:d6:d6:25:72,-70,2412,1,Bermuda 2G,inside4
2025-10-24_19-57-37,,,1c:6a:1b:63:f6:f2,-70,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24_19-57-37,,,22:6a:1b:63:f6:f2,-70,5240,49,Bermuda,Outside SE
2025-10-24_19-57-37,,,9e:05:d6:96:2c:46,-75,2412,1,Bermuda Guest WIFI 2G,inside2
2025-10-24_19-57-37,,,9c:05:d6:d6:2c:46,-76,2412,1,Bermuda 2G,inside2
2025-10-24_19-57-37,,,84:1f:e8:ff:29:e9,-78,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24_19-57-37,,,2a:70:4e:13:62:7b,-81,5765,154,Bermuda,inside6
2025-10-24_19-57-37,,,28:70:4e:23:62:7b,-83,5765,154,Bermuda Guest WIFI,inside6
2025-10-24_19-57-37,,,9e:05:d6:96:11:ff,-43,5805,162,Bermuda,inside3
2025-10-24_19-57-37,,,9c:05:d6:d6:11:ff,-43,5805,162,Bermuda Guest WIFI,inside3
2025-10-24_19-57-37,,,9e:05:d6:96:20:6f,-46,5745,150,Bermuda Guest WIFI,inside1
2025-10-24_19-57-37,,,9c:05:d6:d6:20:6f,-46,5745,150,Private WIFI,inside1
2025-10-24_19-57-37,,,9e:05:d6:b6:20:6f,-46,5745,150,Private WIFI,Unknown
2025-10-24_19-57-37,,,9e:05:d6:a6:20:6f,-46,5745,150,Bermuda,Unknown
2025-10-24_19-57-37,,,9c:05:d6:d6:22:af,-57,5805,162,Bermuda Guest WIFI,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:22:af,-57,5805,162,Bermuda,inside5
2025-10-24_19-57-37,,,9c:05:d6:d6:20:6e,-59,2437,6,Private WIFI,inside1
2025-10-24_19-57-37,,,9c:05:d6:d6:11:fe,-59,2462,11,Bermuda 2G,inside3
2025-10-24_19-57-37,,,9e:05:d6:96:11:fe,-59,2462,11,Bermuda Guest WIFI 2G,inside3
2025-10-24_19-57-37,,,9e:05:d6:96:25:73,-61,5220,45,Bermuda,inside4
2025-10-24_19-57-37,,,9c:05:d6:d6:25:73,-61,5220,45,Bermuda Guest WIFI,inside4
2025-10-24_19-57-37,,,9e:05:d6:96:20:6e,-63,2437,6,Bermuda 2G,inside1
2025-10-24_19-57-37,,,9e:05:d6:96:2c:47,-64,5785,158,Bermuda,inside2
2025-10-24_19-57-37,,,9c:05:d6:d6:2c:47,-64,5785,158,Bermuda Guest WIFI,inside2
2025-10-24_19-57-37,,,9e:05:d6:a6:20:6e,-65,2437,6,Bermuda Guest WIFI 2G,Unknown
2025-10-24_19-57-37,,,1c:6a:1b:63:f6:f2,-70,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24_19-57-37,,,22:6a:1b:63:f6:f2,-70,5240,49,Bermuda,Outside SE
2025-10-24_19-57-37,,,9c:05:d6:d6:22:ae,-72,2462,11,Bermuda 2G,inside5
2025-10-24_19-57-37,,,9e:05:d6:96:22:ae,-73,2462,11,Bermuda Guest WIFI 2G,inside5
2025-10-24_19-57-37,,,9c:05:d6:d6:25:72,-74,2412,1,Bermuda 2G,inside4
2025-10-24_19-57-37,,,9e:05:d6:96:25:72,-74,2412,1,Bermuda Guest WIFI 2G,inside4
2025-10-24_19-57-37,,,9e:05:d6:96:2c:46,-75,2412,1,Bermuda Guest WIFI 2G,inside2
2025-10-24_19-57-37,,,9c:05:d6:d6:2c:46,-76,2412,1,Bermuda 2G,inside2
2025-10-24_19-57-37,,,28:70:4e:23:62:7b,-80,5765,154,Bermuda Guest WIFI,inside6
2025-10-24_19-57-37,,,2a:70:4e:13:62:7b,-82,5765,154,Bermuda,inside6
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f6,-44,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f6,-44,5240,49,Bermuda,Outside SW
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f2,-53,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f2,-54,5240,49,Bermuda,Outside SE
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:11:ff,-56,5805,162,Bermuda,inside3
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:11:ff,-56,5805,162,Bermuda Guest WIFI,inside3
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f5,-66,2462,11,Bermuda 2G,Outside SW
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:dd:d0:4a,-67,5240,49,Bermuda Guest WIFI,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:dd:d0:4a,-67,5240,49,Bermuda,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:11:fe,-69,2462,11,Bermuda 2G,inside3
2025-10-24T19:59:22.601900+00:00,,,84:1f:e8:ff:29:e9,-72,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:22:af,-72,5805,162,Bermuda Guest WIFI,inside5
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:25:73,-73,5220,45,Bermuda Guest WIFI,inside4
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:25:73,-73,5220,45,Bermuda,inside4
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:a6:20:6f,-74,5745,150,Bermuda,Unknown
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:b6:20:6f,-74,5745,150,Private WIFI,Unknown
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:20:6f,-74,5745,150,Private WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:20:6f,-75,5745,150,Bermuda Guest WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,6a:4e:05:c3:64:61,-76,2412,1,venus-HQ2519QWPH9-5aa,Unknown
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:d0:88:21,-76,2412,1,Bermuda 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:d0:88:21,-76,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f1,-78,2462,11,Bermuda 2G,Outside SE
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f2,-60,5240,49,Bermuda,Outside SE
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f2,-61,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f6,-63,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f6,-63,5240,49,Bermuda,Outside SW
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:dd:d0:4a,-67,5240,49,Bermuda Guest WIFI,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:dd:d0:4a,-67,5240,49,Bermuda,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f5,-68,2462,11,Bermuda 2G,Outside SW
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f5,-68,2462,11,Bermuda Guest WIFI 2G,Outside SW
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:11:fe,-69,2462,11,Bermuda 2G,inside3
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:22:af,-69,5805,162,Bermuda,inside5
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:11:ff,-70,5805,162,Bermuda Guest WIFI,inside3
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:22:af,-70,5805,162,Bermuda Guest WIFI,inside5
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:11:ff,-72,5805,162,Bermuda,inside3
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:25:73,-73,5220,45,Bermuda Guest WIFI,inside4
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:25:73,-73,5220,45,Bermuda,inside4
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f1,-75,2462,11,Bermuda 2G,Outside SE
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f1,-75,2462,11,Bermuda Guest WIFI 2G,Outside SE
2025-10-24T19:59:22.601900+00:00,,,6a:4e:05:c3:64:61,-76,2412,1,venus-HQ2519QWPH9-5aa,Unknown
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:d0:88:21,-76,2412,1,Bermuda 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:d0:88:21,-76,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,84:1f:e8:ff:29:e9,-77,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:20:6f,-77,5745,150,Bermuda Guest WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:20:6f,-77,5745,150,Private WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:a6:20:6f,-78,5745,150,Bermuda,Unknown
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:b6:20:6f,-78,5745,150,Private WIFI,Unknown
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f6,-66,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f6,-66,5240,49,Bermuda,Outside SW
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f2,-68,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T19:59:22.601900+00:00,,,84:1f:e8:ff:29:e9,-69,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f2,-69,5240,49,Bermuda,Outside SE
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:d0:88:21,-72,2412,1,Bermuda 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:d0:88:21,-72,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:dd:d0:4a,-73,5240,49,Bermuda Guest WIFI,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:dd:d0:4a,-73,5240,49,Bermuda,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:22:af,-74,5805,162,Bermuda Guest WIFI,inside5
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:11:ff,-76,5805,162,Bermuda,inside3
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:a6:20:6f,-76,5745,150,Bermuda,Unknown
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:22:af,-76,5805,162,Bermuda,inside5
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:20:6f,-76,5745,150,Private WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:b6:20:6f,-76,5745,150,Private WIFI,Unknown
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:11:ff,-77,5805,162,Bermuda Guest WIFI,inside3
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:20:6f,-77,5745,150,Bermuda Guest WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,60:22:32:16:1e:33,-80,5805,162,Bermuda Guest WIFI,laundry1
2025-10-24T19:59:22.601900+00:00,,,84:1f:e8:ff:29:e9,-61,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f2,-63,5240,49,Bermuda,Outside SE
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f6,-66,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T19:59:22.601900+00:00,,,22:6a:1b:63:f6:f6,-66,5240,49,Bermuda,Outside SW
2025-10-24T19:59:22.601900+00:00,,,1c:6a:1b:63:f6:f2,-68,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:d0:88:21,-72,2412,1,Bermuda 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:d0:88:21,-72,2412,1,Bermuda Guest WIFI 2G,pole 14
2025-10-24T19:59:22.601900+00:00,,,28:70:4e:dd:d0:4a,-73,5240,49,Bermuda Guest WIFI,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,2e:70:4e:dd:d0:4a,-73,5240,49,Bermuda,pole 13 SW
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:22:af,-74,5805,162,Bermuda Guest WIFI,inside5
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:11:ff,-76,5805,162,Bermuda,inside3
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:a6:20:6f,-76,5745,150,Bermuda,Unknown
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:22:af,-76,5805,162,Bermuda,inside5
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:20:6f,-76,5745,150,Private WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:b6:20:6f,-76,5745,150,Private WIFI,Unknown
2025-10-24T19:59:22.601900+00:00,,,9c:05:d6:d6:11:ff,-77,5805,162,Bermuda Guest WIFI,inside3
2025-10-24T19:59:22.601900+00:00,,,9e:05:d6:96:20:6f,-77,5745,150,Bermuda Guest WIFI,inside1
2025-10-24T19:59:22.601900+00:00,,,60:22:32:16:1e:33,-80,5805,162,Bermuda Guest WIFI,laundry1
2025-10-24T20:01:01.396417+00:00,,,84:1f:e8:ff:29:e9,-51,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f6,-68,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f6,-68,5240,49,Bermuda,Outside SW
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f2,-70,5240,49,Bermuda,Outside SE
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f2,-70,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T20:01:01.396417+00:00,,,9c:05:d6:d6:11:ff,-81,5805,162,Bermuda Guest WIFI,inside3
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:96:11:ff,-82,5805,162,Bermuda,inside3
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:96:20:6f,-85,5745,150,Bermuda Guest WIFI,inside1
2025-10-24T20:01:01.396417+00:00,,,9c:05:d6:d6:20:6f,-85,5745,150,Private WIFI,inside1
2025-10-24T20:01:01.396417+00:00,,,12:e8:a7:2a:9e:2b,-86,2442,7,myGMC 9E2B,Unknown
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:a6:20:6f,-87,5745,150,Bermuda,Unknown
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:b6:20:6f,-87,5745,150,Private WIFI,Unknown
2025-10-24T20:01:01.396417+00:00,,,84:1f:e8:ff:29:e9,-51,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f6,-68,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f6,-68,5240,49,Bermuda,Outside SW
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f2,-70,5240,49,Bermuda,Outside SE
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f2,-70,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T20:01:01.396417+00:00,,,9c:05:d6:d6:11:ff,-81,5805,162,Bermuda Guest WIFI,inside3
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:96:11:ff,-82,5805,162,Bermuda,inside3
2025-10-24T20:01:01.396417+00:00,,,6a:4e:05:c3:64:61,-83,2412,1,venus-HQ2519QWPH9-5aa,Unknown
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:96:20:6f,-85,5745,150,Bermuda Guest WIFI,inside1
2025-10-24T20:01:01.396417+00:00,,,9c:05:d6:d6:20:6f,-85,5745,150,Private WIFI,inside1
2025-10-24T20:01:01.396417+00:00,,,12:e8:a7:2a:9e:2b,-86,2442,7,myGMC 9E2B,Unknown
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:a6:20:6f,-87,5745,150,Bermuda,Unknown
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:b6:20:6f,-87,5745,150,Private WIFI,Unknown
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f2,-68,5240,49,Bermuda,Outside SE
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f6,-68,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f2,-68,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f6,-68,5240,49,Bermuda,Outside SW
2025-10-24T20:01:01.396417+00:00,,,28:70:4e:d0:89:15,-73,5180,37,Bermuda Guest WIFI,pole 21
2025-10-24T20:01:01.396417+00:00,,,2e:70:4e:d0:89:15,-73,5180,37,Bermuda,pole 21
2025-10-24T20:01:01.396417+00:00,,,28:70:4e:d0:87:50,-80,5745,150,Bermuda Guest WIFI,pole 13 E
2025-10-24T20:01:01.396417+00:00,,,2e:70:4e:d0:87:50,-81,5745,150,Bermuda,pole 13 E
2025-10-24T20:01:01.396417+00:00,,,6a:4e:05:c3:64:61,-83,2412,1,venus-HQ2519QWPH9-5aa,Unknown
2025-10-24T20:01:01.396417+00:00,,,28:70:4e:d2:92:ab,-84,5745,150,Bermuda Guest WIFI,pole 12 N
2025-10-24T20:01:01.396417+00:00,,,9e:05:d6:96:11:ff,-85,5805,162,Bermuda,inside3
2025-10-24T20:01:01.396417+00:00,,,2e:70:4e:d2:92:ab,-85,5745,150,Bermuda,pole 12 N
2025-10-24T20:01:01.396417+00:00,,,9c:05:d6:d6:11:ff,-86,5805,162,Bermuda Guest WIFI,inside3
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f2,-68,5240,49,Bermuda,Outside SE
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f6,-68,5240,49,Bermuda Guest WIFI,Outside SW
2025-10-24T20:01:01.396417+00:00,,,1c:6a:1b:63:f6:f2,-68,5240,49,Bermuda Guest WIFI,Outside SE
2025-10-24T20:01:01.396417+00:00,,,22:6a:1b:63:f6:f6,-68,5240,49,Bermuda,Outside SW
2025-10-24T20:01:01.396417+00:00,,,84:1f:e8:ff:29:e9,-68,2412,1,ShellyPlusRGBWPM-841FE8FF29E8,Unknown
2025-10-24T20:01:01.396417+00:00,,,28:70:4e:d0:89:15,-73,5180,37,Bermuda Guest WIFI,pole 21
2025-10-24T20:01:01.396417+00:00,,,2e:70:4e:d0:89:15,-73,5180,37,Bermuda,pole 21
2025-10-24T20:01:01.396417+00:00,,,28:70:4e:d0:87:50,-80,5745,150,Bermuda Guest WIFI,pole 13 E
