timestamp,lat,long,bssid,signal_dbm,frequency,channel,ssid,devicename
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:88:30,-43,2412,1,Bermuda,pole 08
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:88:31,-45,5745,150,Bermuda,pole 08
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:88:31,-45,5745,150,Bermuda Guest WIFI,pole 08
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:89:20,-72,2412,1,Bermuda Guest WIFI,pole 01 S
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:89:20,-72,2412,1,Bermuda,pole 01 S
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:87:dc,-73,2462,11,Bermuda Guest WIFI,pole 07
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:87:dc,-74,2462,11,Bermuda,pole 07
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d2:8b:2d,-75,2462,11,Bermuda,pole 02 N
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d2:8b:2d,-77,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:86:3e,-77,2462,11,Bermuda,pole 09
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:86:3e,-77,2462,11,Bermuda Guest WIFI,pole 09
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:86:3f,-79,5180,37,Bermuda,pole 09
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:86:3f,-79,5180,37,Bermuda Guest WIFI,pole 09
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:88:f6,-81,2437,6,Bermuda,pole 02 E
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:88:f6,-82,2437,6,Bermuda Guest WIFI,pole 02 E
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:dd:d3:1f,-83,2462,11,Bermuda Guest WIFI,pole 01 NE
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:d0:89:0b,-83,2412,1,Bermuda,pole 10
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:89:0b,-84,2412,1,Bermuda Guest WIFI,pole 10
20251022_021619,26.6729385,-81.80782333333333,28:70:4e:dd:d3:1f,-84,2462,11,Bermuda,pole 01 NE
20251022_021619,26.6729385,-81.80782333333333,2e:70:4e:d0:89:05,-87,2412,1,Bermuda Guest WIFI,pole 06
20251022_021619,26.6729385,-81.80782333333333,62:22:32:16:00:d3,-91,5240,49,Bermuda Guest WIFI,laundry2
20251022_021619,26.6729385,-81.80782333333333,60:22:32:16:00:d3,-91,5240,49,Bermuda,laundry2
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:88:31,-46,5745,150,Bermuda,pole 08
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:88:30,-48,2412,1,Bermuda Guest WIFI,pole 08
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:88:30,-49,2412,1,Bermuda,pole 08
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:88:31,-49,5745,150,Bermuda Guest WIFI,pole 08
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:87:dc,-68,2462,11,Bermuda,pole 07
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:87:dc,-69,2462,11,Bermuda Guest WIFI,pole 07
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:86:3e,-71,2462,11,Bermuda Guest WIFI,pole 09
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:89:20,-72,2412,1,Bermuda Guest WIFI,pole 01 S
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d2:8b:2d,-72,2462,11,Bermuda,pole 02 N
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:86:3e,-72,2462,11,Bermuda,pole 09
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d2:8b:2d,-73,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:88:f6,-75,2437,6,Bermuda Guest WIFI,pole 02 E
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:88:f6,-77,2437,6,Bermuda,pole 02 E
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:89:20,-77,2412,1,Bermuda,pole 01 S
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:dd:d3:1f,-79,2462,11,Bermuda,pole 01 NE
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:86:3f,-79,5180,37,Bermuda,pole 09
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:86:3f,-79,5180,37,Bermuda Guest WIFI,pole 09
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:dd:d3:1f,-80,2462,11,Bermuda Guest WIFI,pole 01 NE
20251022_021619,26.672938333333335,-81.80781783333333,62:22:32:16:00:d3,-80,5240,49,Bermuda Guest WIFI,laundry2
20251022_021619,26.672938333333335,-81.80781783333333,60:22:32:16:00:d3,-81,5240,49,Bermuda,laundry2
20251022_021619,26.672938333333335,-81.80781783333333,28:70:4e:d0:89:0b,-83,2412,1,Bermuda,pole 10
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:89:0b,-84,2412,1,Bermuda Guest WIFI,pole 10
20251022_021619,26.672938333333335,-81.80781783333333,2e:70:4e:d0:89:05,-87,2412,1,Bermuda Guest WIFI,pole 06
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:88:30,-41,2412,1,Bermuda Guest WIFI,pole 08
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:88:30,-42,2412,1,Bermuda,pole 08
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:88:31,-45,5745,150,Bermuda,pole 08
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:88:31,-45,5745,150,Bermuda Guest WIFI,pole 08
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:87:dc,-69,2462,11,Bermuda Guest WIFI,pole 07
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:86:3e,-71,2462,11,Bermuda Guest WIFI,pole 09
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:88:f7,-71,5240,49,Bermuda,pole 02 E
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:88:f7,-71,5240,49,Bermuda Guest WIFI,pole 02 E
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d2:8b:2d,-72,2462,11,Bermuda,pole 02 N
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:86:3e,-72,2462,11,Bermuda,pole 09
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:89:20,-74,2412,1,Bermuda Guest WIFI,pole 01 S
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d2:8b:2d,-74,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:89:20,-74,2412,1,Bermuda,pole 01 S
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:88:f6,-75,2437,6,Bermuda Guest WIFI,pole 02 E
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:87:dc,-75,2462,11,Bermuda,pole 07
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:88:f6,-77,2437,6,Bermuda,pole 02 E
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:86:3f,-77,5180,37,Bermuda,pole 09
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:86:3f,-77,5180,37,Bermuda Guest WIFI,pole 09
20251022_021619,26.672948,-81.80782283333333,28:70:4e:dd:d3:1f,-79,2462,11,Bermuda,pole 01 NE
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:dd:d3:1f,-80,2462,11,Bermuda Guest WIFI,pole 01 NE
20251022_021619,26.672948,-81.80782283333333,62:22:32:16:00:d3,-80,5240,49,Bermuda Guest WIFI,laundry2
20251022_021619,26.672948,-81.80782283333333,60:22:32:16:00:d3,-81,5240,49,Bermuda,laundry2
20251022_021619,26.672948,-81.80782283333333,28:70:4e:d0:89:0b,-83,2412,1,Bermuda,pole 10
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:89:0b,-84,2412,1,Bermuda Guest WIFI,pole 10
20251022_021619,26.672948,-81.80782283333333,2e:70:4e:d0:89:05,-87,2412,1,Bermuda Guest WIFI,pole 06
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,28:70:4e:d0:88:31,-40,5745,150,Bermuda,pole 08
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,2e:70:4e:d0:88:31,-40,5745,150,Bermuda Guest WIFI,pole 08
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,28:70:4e:d0:88:30,-43,2412,1,Bermuda,pole 08
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,2e:70:4e:d0:88:30,-43,2412,1,Bermuda Guest WIFI,pole 08
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,28:70:4e:d0:87:dc,-68,2462,11,Bermuda,pole 07
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,2e:70:4e:d0:87:dc,-68,2462,11,Bermuda Guest WIFI,pole 07
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,2e:70:4e:d2:8b:2d,-76,2462,11,Bermuda Guest WIFI,pole 02 N
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,2e:70:4e:d0:88:f7,-80,5240,49,Bermuda Guest WIFI,pole 02 E
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,28:70:4e:d0:89:20,-82,2412,1,Bermuda,pole 01 S
2025-10-22T02:17:24.420360+00:00,26.672966,-81.80783233333334,62:22:32:16:00:d3,-87,5240,49,Bermuda Guest WIFI,laundry2
20251022_022139,26.672924,-81.80778583333333,2e:70:4e:d0:88:30,-40,2412,1,Bermuda Guest WIFI,pole 08
20251022_022139,26.672924,-81.80778583333333,28:70:4e:d0:88:30,-41,2412,1,Bermuda,pole 08
20251022_022139,26.672924,-81.80778583333333,28:70:4e:d0:88:31,-46,5745,150,Bermuda,pole 08
20251022_022139,26.672924,-81.80778583333333,2e:70:4e:d0:88:31,-46,5745,150,Bermuda Guest WIFI,pole 08
20251022_022139,26.672924,-81.80778583333333,2e:70:4e:d0:87:dc,-66,2462,11,Bermuda Guest WIFI,pole 07
20251022_022139,26.672924,-81.80778583333333,28:70:4e:d0:87:dc,-67,2462,11,Bermuda,pole 07
20251022_022139,26.672924,-81.80778583333333,2e:70:4e:d2:8b:2d,-75,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_022139,26.672924,-81.80778583333333,2e:70:4e:d0:86:3f,-78,5180,37,Bermuda Guest WIFI,pole 09
20251022_022139,26.672924,-81.80778583333333,28:70:4e:d0:86:3f,-79,5180,37,Bermuda,pole 09
20251022_022139,26.672924,-81.80778583333333,2e:70:4e:d0:89:06,-88,5805,162,Bermuda Guest WIFI,pole 06
20251022_022139,26.672924,-81.80778583333333,62:22:32:16:00:d3,-89,5240,49,Bermuda Guest WIFI,laundry2
20251022_022139,26.672924,-81.80778583333333,60:22:32:16:00:d3,-91,5240,49,Bermuda,laundry2
20251022_022139,26.6729265,-81.80779716666666,28:70:4e:d0:88:31,-41,5745,150,Bermuda,pole 08
20251022_022139,26.6729265,-81.80779716666666,2e:70:4e:d0:88:31,-41,5745,150,Bermuda Guest WIFI,pole 08
20251022_022139,26.6729265,-81.80779716666666,2e:70:4e:d0:88:30,-45,2412,1,Bermuda Guest WIFI,pole 08
20251022_022139,26.6729265,-81.80779716666666,28:70:4e:d0:88:30,-45,2412,1,Bermuda,pole 08
20251022_022139,26.6729265,-81.80779716666666,2e:70:4e:d0:87:dc,-66,2462,11,Bermuda Guest WIFI,pole 07
20251022_022139,26.6729265,-81.80779716666666,28:70:4e:d0:87:dc,-67,2462,11,Bermuda,pole 07
20251022_022139,26.6729265,-81.80779716666666,2e:70:4e:d2:8b:2d,-75,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_022139,26.6729265,-81.80779716666666,2e:70:4e:d0:86:3f,-78,5180,37,Bermuda Guest WIFI,pole 09
20251022_022139,26.6729265,-81.80779716666666,2e:70:4e:d0:89:20,-78,2412,1,Bermuda Guest WIFI,pole 01 S
20251022_022139,26.6729265,-81.80779716666666,28:70:4e:d0:86:3f,-79,5180,37,Bermuda,pole 09
20251022_022139,26.6729265,-81.80779716666666,62:22:32:16:00:d3,-86,5240,49,Bermuda Guest WIFI,laundry2
20251022_022139,26.6729265,-81.80779716666666,2e:70:4e:d0:89:06,-88,5805,162,Bermuda Guest WIFI,pole 06
20251022_022139,26.6729265,-81.80779716666666,60:22:32:16:00:d3,-91,5240,49,Bermuda,laundry2
20251022_022139,26.6729235,-81.80779283333334,2e:70:4e:d0:88:30,-41,2412,1,Bermuda Guest WIFI,pole 08
20251022_022139,26.6729235,-81.80779283333334,28:70:4e:d0:88:30,-41,2412,1,Bermuda,pole 08
20251022_022139,26.6729235,-81.80779283333334,28:70:4e:d0:88:31,-45,5745,150,Bermuda,pole 08
20251022_022139,26.6729235,-81.80779283333334,2e:70:4e:d0:88:31,-46,5745,150,Bermuda Guest WIFI,pole 08
20251022_022139,26.6729235,-81.80779283333334,2e:70:4e:d0:87:dc,-66,2462,11,Bermuda Guest WIFI,pole 07
20251022_022139,26.6729235,-81.80779283333334,28:70:4e:d0:87:dc,-67,2462,11,Bermuda,pole 07
20251022_022139,26.6729235,-81.80779283333334,2e:70:4e:d2:8b:2d,-76,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_022139,26.6729235,-81.80779283333334,28:70:4e:d0:86:3f,-76,5180,37,Bermuda,pole 09
20251022_022139,26.6729235,-81.80779283333334,2e:70:4e:d0:86:3f,-77,5180,37,Bermuda Guest WIFI,pole 09
20251022_022139,26.6729235,-81.80779283333334,2e:70:4e:d0:89:20,-78,2412,1,Bermuda Guest WIFI,pole 01 S
20251022_022139,26.6729235,-81.80779283333334,60:22:32:16:00:d3,-88,5240,49,Bermuda,laundry2
20251022_022139,26.6729235,-81.80779283333334,2e:70:4e:d0:89:06,-88,5805,162,Bermuda Guest WIFI,pole 06
20251022_022139,26.6729235,-81.80779283333334,62:22:32:16:00:d3,-89,5240,49,Bermuda Guest WIFI,laundry2
20251022_022139,26.672920333333334,-81.80778633333334,28:70:4e:d0:88:31,-41,5745,150,Bermuda,pole 08
20251022_022139,26.672920333333334,-81.80778633333334,2e:70:4e:d0:88:31,-41,5745,150,Bermuda Guest WIFI,pole 08
20251022_022139,26.672920333333334,-81.80778633333334,2e:70:4e:d0:88:30,-45,2412,1,Bermuda Guest WIFI,pole 08
20251022_022139,26.672920333333334,-81.80778633333334,28:70:4e:d0:88:30,-45,2412,1,Bermuda,pole 08
20251022_022139,26.672920333333334,-81.80778633333334,2e:70:4e:d2:8b:2d,-76,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_022139,26.672920333333334,-81.80778633333334,28:70:4e:d0:86:3f,-76,5180,37,Bermuda,pole 09
20251022_022139,26.672920333333334,-81.80778633333334,2e:70:4e:d0:86:3f,-77,5180,37,Bermuda Guest WIFI,pole 09
20251022_022139,26.672920333333334,-81.80778633333334,2e:70:4e:d0:89:20,-78,2412,1,Bermuda Guest WIFI,pole 01 S
20251022_022139,26.672920333333334,-81.80778633333334,28:70:4e:d0:89:20,-78,2412,1,Bermuda,pole 01 S
20251022_022139,26.672920333333334,-81.80778633333334,60:22:32:16:00:d3,-84,5240,49,Bermuda,laundry2
20251022_022139,26.672920333333334,-81.80778633333334,62:22:32:16:00:d3,-85,5240,49,Bermuda Guest WIFI,laundry2
20251022_022842,26.672888666666665,-81.80774916666667,2e:70:4e:d0:88:30,-40,2412,1,Bermuda Guest WIFI,pole 08
20251022_022842,26.672888666666665,-81.80774916666667,28:70:4e:d0:88:30,-41,2412,1,Bermuda,pole 08
20251022_022842,26.672888666666665,-81.80774916666667,28:70:4e:d0:88:31,-45,5745,150,Bermuda,pole 08
20251022_022842,26.672888666666665,-81.80774916666667,2e:70:4e:d0:88:31,-45,5745,150,Bermuda Guest WIFI,pole 08
20251022_022842,26.672888666666665,-81.80774916666667,28:70:4e:d2:8b:2d,-76,2462,11,Bermuda,pole 02 N
20251022_022842,26.672888666666665,-81.80774916666667,2e:70:4e:d0:89:21,-82,5200,41,Bermuda Guest WIFI,pole 01 S
20251022_022842,26.672888666666665,-81.80774916666667,60:22:32:16:00:d3,-89,5240,49,Bermuda,laundry2
20251022_022842,26.672888666666665,-81.80774916666667,62:22:32:16:00:d3,-89,5240,49,Bermuda Guest WIFI,laundry2
20251022_022842,26.672886,-81.80774666666667,28:70:4e:d0:88:31,-42,5745,150,Bermuda,pole 08
20251022_022842,26.672886,-81.80774666666667,2e:70:4e:d0:88:31,-42,5745,150,Bermuda Guest WIFI,pole 08
20251022_022842,26.672886,-81.80774666666667,28:70:4e:d0:88:30,-44,2412,1,Bermuda,pole 08
20251022_022842,26.672886,-81.80774666666667,2e:70:4e:d0:88:30,-44,2412,1,Bermuda Guest WIFI,pole 08
20251022_022842,26.672886,-81.80774666666667,28:70:4e:d2:8b:2d,-76,2462,11,Bermuda,pole 02 N
20251022_022842,26.672886,-81.80774666666667,2e:70:4e:d0:89:21,-82,5200,41,Bermuda Guest WIFI,pole 01 S
20251022_022842,26.672886,-81.80774666666667,60:22:32:16:00:d3,-84,5240,49,Bermuda,laundry2
20251022_022842,26.672886,-81.80774666666667,62:22:32:16:00:d3,-84,5240,49,Bermuda Guest WIFI,laundry2
20251022_022842,26.672890333333335,-81.80775116666666,2e:70:4e:d0:88:30,-39,2412,1,Bermuda Guest WIFI,pole 08
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:d0:88:30,-40,2412,1,Bermuda,pole 08
20251022_022842,26.672890333333335,-81.80775116666666,2e:70:4e:d0:88:31,-45,5745,150,Bermuda Guest WIFI,pole 08
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:d0:88:31,-46,5745,150,Bermuda,pole 08
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:d0:87:dc,-67,2462,11,Bermuda,pole 07
20251022_022842,26.672890333333335,-81.80775116666666,2e:70:4e:d0:87:dc,-67,2462,11,Bermuda Guest WIFI,pole 07
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:d2:8b:2d,-76,2462,11,Bermuda,pole 02 N
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:d0:88:f7,-77,5240,49,Bermuda,pole 02 E
20251022_022842,26.672890333333335,-81.80775116666666,2e:70:4e:d0:88:f7,-77,5240,49,Bermuda Guest WIFI,pole 02 E
20251022_022842,26.672890333333335,-81.80775116666666,2e:70:4e:d0:89:21,-82,5200,41,Bermuda Guest WIFI,pole 01 S
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:dd:d3:1f,-82,2462,11,Bermuda,pole 01 NE
20251022_022842,26.672890333333335,-81.80775116666666,60:22:32:16:00:d3,-84,5240,49,Bermuda,laundry2
20251022_022842,26.672890333333335,-81.80775116666666,62:22:32:16:00:d3,-84,5240,49,Bermuda Guest WIFI,laundry2
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:d0:89:20,-84,2412,1,Bermuda,pole 01 S
20251022_022842,26.672890333333335,-81.80775116666666,28:70:4e:dd:d3:20,-85,5785,158,Bermuda,pole 01 NE
20251022_022842,26.672890333333335,-81.80775116666666,2e:70:4e:dd:d3:20,-86,5785,158,Bermuda Guest WIFI,pole 01 NE
20251022_022842,26.672884833333335,-81.807752,2e:70:4e:d0:88:31,-41,5745,150,Bermuda Guest WIFI,pole 08
20251022_022842,26.672884833333335,-81.807752,28:70:4e:d0:88:31,-42,5745,150,Bermuda,pole 08
20251022_022842,26.672884833333335,-81.807752,28:70:4e:d0:88:30,-44,2412,1,Bermuda,pole 08
20251022_022842,26.672884833333335,-81.807752,2e:70:4e:d0:88:30,-44,2412,1,Bermuda Guest WIFI,pole 08
20251022_022842,26.672884833333335,-81.807752,28:70:4e:d0:87:dc,-67,2462,11,Bermuda,pole 07
20251022_022842,26.672884833333335,-81.807752,2e:70:4e:d0:87:dc,-67,2462,11,Bermuda Guest WIFI,pole 07
20251022_022842,26.672884833333335,-81.807752,28:70:4e:d0:88:f7,-77,5240,49,Bermuda,pole 02 E
20251022_022842,26.672884833333335,-81.807752,2e:70:4e:d0:88:f7,-77,5240,49,Bermuda Guest WIFI,pole 02 E
20251022_022842,26.672884833333335,-81.807752,28:70:4e:d2:8b:2d,-80,2462,11,Bermuda,pole 02 N
20251022_022842,26.672884833333335,-81.807752,2e:70:4e:d2:8b:2d,-80,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_022842,26.672884833333335,-81.807752,2e:70:4e:d0:89:21,-82,5200,41,Bermuda Guest WIFI,pole 01 S
20251022_022842,26.672884833333335,-81.807752,28:70:4e:dd:d3:1f,-82,2462,11,Bermuda,pole 01 NE
20251022_022842,26.672884833333335,-81.807752,28:70:4e:d0:89:20,-84,2412,1,Bermuda,pole 01 S
20251022_022842,26.672884833333335,-81.807752,62:22:32:16:00:d3,-85,5240,49,Bermuda Guest WIFI,laundry2
20251022_022842,26.672884833333335,-81.807752,28:70:4e:dd:d3:20,-85,5785,158,Bermuda,pole 01 NE
20251022_022842,26.672884833333335,-81.807752,60:22:32:16:00:d3,-86,5240,49,Bermuda,laundry2
20251022_022842,26.672884833333335,-81.807752,2e:70:4e:dd:d3:20,-86,5785,158,Bermuda Guest WIFI,pole 01 NE
20251022_024027,26.672905166666666,-81.80778016666666,2e:70:4e:d0:88:30,-41,2412,1,Bermuda Guest WIFI,pole 08
20251022_024027,26.672905166666666,-81.80778016666666,28:70:4e:d0:88:30,-43,2412,1,Bermuda,pole 08
20251022_024027,26.672905166666666,-81.80778016666666,28:70:4e:d0:88:31,-47,5745,150,Bermuda,pole 08
20251022_024027,26.672905166666666,-81.80778016666666,2e:70:4e:d0:88:31,-47,5745,150,Bermuda Guest WIFI,pole 08
20251022_024027,26.672905166666666,-81.80778016666666,28:70:4e:d0:86:3f,-80,5180,37,Bermuda,pole 09
20251022_024027,26.672905166666666,-81.80778016666666,2e:70:4e:d0:86:3f,-80,5180,37,Bermuda Guest WIFI,pole 09
20251022_024027,26.672905166666666,-81.80778016666666,2e:70:4e:d2:8b:2d,-82,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_024027,26.672905166666666,-81.80778016666666,28:70:4e:d0:89:06,-85,5805,162,Bermuda,pole 06
20251022_024027,26.672905166666666,-81.80778016666666,2e:70:4e:d0:89:06,-85,5805,162,Bermuda Guest WIFI,pole 06
20251022_024027,26.67290716666667,-81.80777916666666,28:70:4e:d0:88:31,-40,5745,150,Bermuda,pole 08
20251022_024027,26.67290716666667,-81.80777916666666,2e:70:4e:d0:88:31,-40,5745,150,Bermuda Guest WIFI,pole 08
20251022_024027,26.67290716666667,-81.80777916666666,28:70:4e:d0:88:30,-44,2412,1,Bermuda,pole 08
20251022_024027,26.67290716666667,-81.80777916666666,2e:70:4e:d0:88:30,-44,2412,1,Bermuda Guest WIFI,pole 08
20251022_024027,26.67290716666667,-81.80777916666666,2e:70:4e:d2:8b:2d,-80,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_024027,26.67290716666667,-81.80777916666666,28:70:4e:d0:86:3f,-80,5180,37,Bermuda,pole 09
20251022_024027,26.67290716666667,-81.80777916666666,2e:70:4e:d0:86:3f,-80,5180,37,Bermuda Guest WIFI,pole 09
20251022_024027,26.67290716666667,-81.80777916666666,60:22:32:16:00:d3,-80,5240,49,Bermuda,laundry2
20251022_024027,26.67290716666667,-81.80777916666666,62:22:32:16:00:d3,-81,5240,49,Bermuda Guest WIFI,laundry2
20251022_024027,26.67290716666667,-81.80777916666666,28:70:4e:d0:89:06,-85,5805,162,Bermuda,pole 06
20251022_024027,26.67290716666667,-81.80777916666666,2e:70:4e:d0:89:06,-85,5805,162,Bermuda Guest WIFI,pole 06
20251022_024027,26.672908333333332,-81.80777383333333,2e:70:4e:d0:88:30,-39,2412,1,Bermuda Guest WIFI,pole 08
20251022_024027,26.672908333333332,-81.80777383333333,28:70:4e:d0:88:30,-40,2412,1,Bermuda,pole 08
20251022_024027,26.672908333333332,-81.80777383333333,28:70:4e:d0:88:31,-47,5745,150,Bermuda,pole 08
20251022_024027,26.672908333333332,-81.80777383333333,2e:70:4e:d0:88:31,-47,5745,150,Bermuda Guest WIFI,pole 08
20251022_024027,26.672908333333332,-81.80777383333333,2e:70:4e:d0:87:dc,-72,2462,11,Bermuda Guest WIFI,pole 07
20251022_024027,26.672908333333332,-81.80777383333333,2e:70:4e:d0:86:3e,-77,2462,11,Bermuda Guest WIFI,pole 09
20251022_024027,26.672908333333332,-81.80777383333333,2e:70:4e:d2:8b:2d,-80,2462,11,Bermuda Guest WIFI,pole 02 N
20251022_024027,26.672908333333332,-81.80777383333333,28:70:4e:d0:86:3f,-80,5180,37,Bermuda,pole 09
20251022_024027,26.672908333333332,-81.80777383333333,2e:70:4e:d0:86:3f,-80,5180,37,Bermuda Guest WIFI,pole 09
20251022_024027,26.672908333333332,-81.80777383333333,60:22:32:16:00:d3,-80,5240,49,Bermuda,laundry2
20251022_024027,26.672908333333332,-81.80777383333333,62:22:32:16:00:d3,-81,5240,49,Bermuda Guest WIFI,laundry2
20251022_024027,26.672908333333332,-81.80777383333333,28:70:4e:dd:d3:20,-81,5785,158,Bermuda,pole 01 NE
