timestamp,ssid,bssid,signal_dbm,channel,iperf3_server,iperf_direction,iperf_throughput_mbps,iperf_jitter_ms,iperf_loss_percent,lat,long,devicename
2025-10-14T19:09:28.747747+00:00,Bermuda,28:70:4e:d0:86:c3,-79,154,192.168.10.242,download,25.139121225434344,,0,26.6728395,-81.80462766666666,pole 12 W
2025-10-14T19:10:23.131728+00:00,Bermuda,28:70:4e:d0:88:21,-65,1,192.168.10.242,upload,9.99933216884366,,0,26.6731595,-81.80467433333334,pole 14
2025-10-14T19:10:35.936180+00:00,Bermuda,28:70:4e:d0:88:21,-65,1,192.168.10.242,download,31.84212666622781,,0,26.6731595,-81.80467433333334,pole 14
2025-10-14T19:11:31.424613+00:00,Bermuda,28:70:4e:d0:88:21,-56,1,192.168.10.242,upload,43.3638874720227,,0,26.673280166666668,-81.8048955,pole 14
2025-10-14T19:11:43.919608+00:00,Bermuda,28:70:4e:d0:88:21,-56,1,192.168.10.242,download,33.83327685963622,,0,26.673280166666668,-81.8048955,pole 14
2025-10-14T19:12:38.214171+00:00,Bermuda,28:70:4e:d0:88:21,-57,1,192.168.10.242,upload,22.019007524491286,,0,26.673386333333333,-81.8047345,pole 14
2025-10-14T19:12:50.546670+00:00,Bermuda,28:70:4e:d0:88:21,-57,1,192.168.10.242,download,32.995811857762,,0,26.673386333333333,-81.8047345,pole 14
2025-10-14T19:13:45.149994+00:00,Bermuda,28:70:4e:d0:88:21,-62,1,192.168.10.242,upload,34.450034337974316,,0,26.673557333333335,-81.804651,pole 14
2025-10-14T19:13:57.593490+00:00,Bermuda,28:70:4e:d0:88:21,-62,1,192.168.10.242,download,19.273451417338713,,0,26.673557333333335,-81.804651,pole 14
2025-10-14T19:14:52.320161+00:00,Bermuda,28:70:4e:d0:88:21,-57,1,192.168.10.242,upload,31.58131997460859,,0,26.673669166666667,-81.804645,pole 14
2025-10-14T19:15:04.883335+00:00,Bermuda,28:70:4e:d0:88:21,-57,1,192.168.10.242,download,21.15858916201989,,0,26.673669166666667,-81.804645,pole 14
