timestamp,ssid,bssid,signal_dbm,channel,iperf3_server,iperf_direction,iperf_throughput_mbps,iperf_jitter_ms,iperf_loss_percent,lat,long,devicename
2025-10-20T14:26:34.491068+00:00,Bermuda,28:70:4e:d0:88:31,-46,154,192.168.10.242,upload,34.4628363418783,,0,26.672900833333333,-81.807762,pole 08
2025-10-20T14:26:47.386013+00:00,Bermuda,28:70:4e:d0:88:31,-46,154,192.168.10.242,download,53.63138963872122,,0,26.672901666666668,-81.80776316666666,pole 08
2025-10-20T14:27:38.476451+00:00,Bermuda,28:70:4e:d0:88:31,-47,154,192.168.10.242,upload,23.59779459132286,,0,26.6729075,-81.80776233333333,pole 08
2025-10-20T14:27:51.400954+00:00,Bermuda,28:70:4e:d0:88:31,-47,154,192.168.10.242,download,39.07183616792788,,0,26.67290716666667,-81.80776633333333,pole 08
2025-10-20T14:28:41.309298+00:00,Bermuda,28:70:4e:d0:88:31,-46,154,192.168.10.242,upload,29.8908833993631,,0,26.672914333333335,-81.8077745,pole 08
2025-10-20T14:28:54.935741+00:00,Bermuda,28:70:4e:d0:88:31,-46,154,192.168.10.242,download,44.202826769208116,,0,26.67291566666667,-81.8077705,pole 08
2025-10-20T20:01:31.260180+00:00,Bermuda,28:70:4e:d0:88:31,-55,150,192.168.10.242,upload,188.4069991180352,,0,26.672935666666667,-81.80777416666666,pole 08
2025-10-20T20:01:44.299899+00:00,Bermuda,28:70:4e:d0:88:31,-55,150,192.168.10.242,download,198.60576343288562,,0,26.672935333333335,-81.80777016666667,pole 08
2025-10-20T20:02:31.304007+00:00,Bermuda,28:70:4e:d0:88:31,-56,150,192.168.10.242,upload,190.2264169030011,,0,26.6729355,-81.8077765,pole 08
2025-10-20T20:02:44.307608+00:00,Bermuda,28:70:4e:d0:88:31,-56,150,192.168.10.242,download,238.72296243254996,,0,26.672931666666667,-81.80777283333333,pole 08
2025-10-20T21:03:06.049227+00:00,Bermuda,28:70:4e:d0:89:0b,-59,1,192.168.10.242,upload,19.458673001752324,,0,26.673478166666666,-81.80671033333333,pole 10
2025-10-20T21:03:18.632942+00:00,Bermuda,28:70:4e:d0:89:0b,-59,1,192.168.10.242,download,27.341394471546018,,0,26.673459333333334,-81.80674066666667,pole 10
2025-10-20T21:04:17.399707+00:00,Bermuda,28:70:4e:d0:88:f9,-59,1,192.168.10.242,upload,11.053931085232593,,0,26.673417,-81.805982,pole 11
2025-10-20T21:04:34.653342+00:00,Bermuda,28:70:4e:d0:88:f9,-59,1,192.168.10.242,download,16.55012647722421,,0,26.673420166666666,-81.80593966666666,pole 11
2025-10-20T21:05:35.321440+00:00,Bermuda,28:70:4e:d2:92:ab,-62,150,192.168.10.242,upload,181.94638212276845,,0,26.673040666666665,-81.80515866666667,pole 12 N
2025-10-20T21:05:48.318406+00:00,Bermuda,28:70:4e:d2:92:ab,-62,150,192.168.10.242,download,123.91359390509923,,0,26.6730395,-81.8051475,pole 12 N
2025-10-20T21:06:45.447213+00:00,Bermuda,28:70:4e:d2:92:ab,-72,150,192.168.10.242,upload,12.394133062748137,,0,26.673021833333333,-81.804359,pole 12 N
2025-10-20T21:06:58.907449+00:00,Bermuda,28:70:4e:d2:92:ab,-72,150,192.168.10.242,download,4.71365774307455,,0,26.6730785,-81.804304,pole 12 N
2025-10-20T21:07:41.412561+00:00,Bermuda,28:70:4e:d0:88:21,-64,1,192.168.10.242,upload,7.290335290678462,,0,26.673115666666668,-81.80434433333333,pole 14
2025-10-20T21:07:54.753130+00:00,Bermuda,28:70:4e:d0:88:21,-64,1,192.168.10.242,download,6.599317953573012,,0,26.673099666666666,-81.80435966666667,pole 14
2025-10-20T21:08:59.819280+00:00,Bermuda,28:70:4e:d0:88:21,-68,1,192.168.10.242,upload,12.012508782033358,,0,26.673107,-81.80433783333334,pole 14
2025-10-20T21:09:12.519898+00:00,Bermuda,28:70:4e:d0:88:21,-68,1,192.168.10.242,download,6.70390227461031,,0,26.673076666666667,-81.80437833333333,pole 14
2025-10-20T21:10:10.821827+00:00,Bermuda,28:70:4e:d0:88:21,-68,1,192.168.10.242,upload,1.5553774821036348,,0,26.673037333333333,-81.80436216666666,pole 14
2025-10-20T21:10:24.814025+00:00,Bermuda,28:70:4e:d0:88:21,-68,1,192.168.10.242,download,2.7239952791900284,,0,26.673056333333335,-81.80435133333333,pole 14
2025-10-20T21:11:40.765217+00:00,Bermuda,28:70:4e:d0:88:21,-74,1,192.168.10.242,upload,1.573596958247557,,0,26.673062166666668,-81.80431833333333,pole 14
2025-10-20T21:12:39.681367+00:00,Bermuda,28:70:4e:d0:88:21,-65,1,192.168.10.242,upload,19.433205280237452,,0,26.673726,-81.80466483333333,pole 14
2025-10-20T21:12:52.674093+00:00,Bermuda,28:70:4e:d0:88:21,-65,1,192.168.10.242,download,16.340738941136607,,0,26.6737185,-81.804667,pole 14
2025-10-20T21:13:48.536428+00:00,Bermuda,28:70:4e:d0:88:21,-73,1,192.168.10.242,upload,97.5571983977556,,0,26.673154833333335,-81.805045,pole 14
2025-10-20T21:14:01.363219+00:00,Bermuda,28:70:4e:d0:88:21,-73,1,192.168.10.242,download,71.85947683428077,,0,26.673156166666665,-81.8050435,pole 14
2025-10-20T21:14:54.432367+00:00,Bermuda,28:70:4e:d2:92:ab,-74,150,192.168.10.242,upload,99.15237338342604,,0,26.673283833333333,-81.80529216666666,pole 12 N
2025-10-20T21:15:07.408261+00:00,Bermuda,28:70:4e:d2:92:ab,-74,150,192.168.10.242,download,66.52490980839285,,0,26.673291666666668,-81.80528,pole 12 N
2025-10-20T21:15:57.411034+00:00,Bermuda,28:70:4e:dd:d0:4a,-76,49,192.168.10.242,upload,95.72306343476637,,0,26.673829166666668,-81.8051605,pole 13 SW
2025-10-20T21:16:52.952892+00:00,Bermuda,28:70:4e:d0:87:4f,-68,11,192.168.10.242,upload,24.203311108889473,,0,26.6738475,-81.80517366666666,pole 13 E
2025-10-20T21:17:05.929341+00:00,Bermuda,28:70:4e:d0:87:4f,-68,11,192.168.10.242,download,20.739961472577082,,0,26.6738435,-81.80517416666666,pole 13 E
2025-10-20T21:18:01.479122+00:00,Bermuda,28:70:4e:d0:87:4f,-63,11,192.168.10.242,upload,28.111320134695717,,0,26.673807,-81.80514983333333,pole 13 E
2025-10-20T21:18:14.538211+00:00,Bermuda,28:70:4e:d0:87:4f,-63,11,192.168.10.242,download,26.517005675338723,,0,26.6737995,-81.8051435,pole 13 E
2025-10-20T21:19:12.944306+00:00,Bermuda,28:70:4e:d0:87:4f,-68,11,192.168.10.242,upload,20.798879467548634,,0,26.673684333333334,-81.80505183333334,pole 13 E
2025-10-20T21:19:25.750308+00:00,Bermuda,28:70:4e:d0:87:4f,-68,11,192.168.10.242,download,17.38823610268656,,0,26.673685833333334,-81.80504583333334,pole 13 E
